Admission grade,Age at enrollment,eval_ratio_1st,approval_rate_1st,approval_rate_2nd,eval_miss_rate_1st,total_approved,total_enrolled,overall_approval_rate,Marital status,application_group,Daytime/evening attendance	,Gender,International,Scholarship holder,Tuition fees up to date,Debtor,Mother_edu_group,Father_edu_group,Target
116.1,22,1.1666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
110.8,18,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
142.8,23,1.8333333333333333,0.3333333333333333,0.3333333333333333,0.0,4,12,0.3333333333333333,1,general_admission,1,0,0,0,1,0,low,low,Dropout
155.5,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
126.7,18,1.5,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,0,0,0,1,0,low,medium,Enrolled
163.5,50,1.1666666666666667,0.16666666666666666,0.0,0.0,1,11,0.09090909090909091,2,mature_student,1,1,0,0,0,1,low,low,Dropout
161.9,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,1,1,1,0,high,high,Graduate
123.3,22,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,1,0,1,0,medium,low,Graduate
137.5,23,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,0,1,1,1,1,medium,medium,Graduate
166.6,20,1.6,1.0,1.0,0.2,10,10,1.0,1,general_admission,1,0,0,1,0,1,medium,medium,Dropout
103.5,44,0.0,0.0,0.0,0.0,0,12,0.0,4,mature_student,1,0,0,0,0,0,low,low,Dropout
110.0,49,1.4166666666666667,0.5833333333333334,0.75,0.0,16,24,0.6666666666666666,4,mature_student,1,1,0,0,1,0,low,low,Graduate
128.2,46,1.3,0.9,1.0,0.0,19,20,0.95,2,transfer_or_change,0,1,0,0,1,0,low,low,Graduate
137.7,41,1.0,1.0,1.0,0.0,5,5,1.0,1,mature_student,1,1,0,0,0,0,low,low,Dropout
128.8,18,1.1428571428571428,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,0,1,0,low,medium,Graduate
170.0,43,1.0,1.0,1.0,0.0,10,10,1.0,3,mature_student,0,1,0,0,1,0,low,medium,Graduate
116.4,70,1.0,0.0,0.0,0.0,0,10,0.0,4,mature_student,1,1,0,0,0,1,low,low,Dropout
100.9,48,0.0,0.0,0.0,0.0,0,12,0.0,4,mature_student,1,1,0,0,1,0,low,low,Dropout
136.0,41,1.0,1.0,1.0,0.0,32,32,1.0,2,transfer_or_change,1,1,0,0,1,0,low,low,Graduate
130.0,21,1.3333333333333333,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
100.0,35,2.5714285714285716,0.42857142857142855,0.0,0.0,3,14,0.21428571428571427,1,mature_student,1,1,1,0,0,1,low,low,Dropout
157.0,44,2.6,0.8,0.8,0.6,8,10,0.8,2,mature_student,1,1,0,0,1,0,high,medium,Graduate
152.1,18,3.0,0.8,0.4,0.0,6,10,0.6,1,general_admission,1,1,0,0,1,1,high,medium,Dropout
162.9,45,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,2,general_admission,0,1,0,0,1,0,low,low,Graduate
137.2,20,2.0,0.5,0.8333333333333334,0.0,8,12,0.6666666666666666,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
140.0,22,2.0,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,prior_higher_ed,1,1,0,0,1,0,medium,low,Graduate
146.5,39,2.0,0.6,0.2,0.0,4,10,0.4,1,transfer_or_change,1,1,0,0,1,0,low,low,Dropout
130.0,20,1.6666666666666667,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,prior_higher_ed,1,1,0,0,0,0,high,high,Enrolled
128.0,49,1.8,0.6,0.6,0.0,6,10,0.6,2,mature_student,1,1,0,0,1,0,low,medium,Dropout
190.0,43,1.0,1.0,1.0,0.0,5,5,1.0,1,prior_higher_ed,1,1,0,0,1,0,high,high,Dropout
133.2,32,1.0,0.0,0.0,0.0,0,10,0.0,2,mature_student,0,1,0,0,1,0,low,low,Dropout
124.3,47,1.0,1.0,1.0,0.0,16,16,1.0,1,mature_student,1,1,0,0,1,0,low,low,Graduate
138.1,37,1.6,1.0,0.8,0.0,9,10,0.9,5,mature_student,0,1,0,1,1,0,low,low,Dropout
144.3,41,1.0,1.0,1.0,0.0,17,17,1.0,2,mature_student,0,1,0,0,1,0,medium,medium,Graduate
140.0,60,1.0,1.0,1.0,0.0,31,31,1.0,2,mature_student,1,1,0,0,1,0,low,low,Graduate
148.3,47,1.0,1.0,1.0,0.0,20,20,1.0,2,mature_student,1,1,0,0,1,0,medium,medium,Graduate
96.0,50,1.0,0.0,0.0,0.0,0,11,0.0,1,mature_student,0,1,0,0,0,1,low,low,Dropout
121.7,45,1.0,0.0,0.0,0.0,0,10,0.0,2,mature_student,0,1,0,0,1,0,low,low,Dropout
160.0,45,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,0,1,low,low,Dropout
110.3,33,1.4,0.8,1.0,0.0,9,10,0.9,2,mature_student,1,1,0,0,1,0,low,low,Graduate
129.0,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,1,0,0,1,0,high,high,Graduate
150.0,43,1.6,1.0,1.0,0.4,10,10,1.0,2,mature_student,1,1,0,0,1,0,low,low,Graduate
100.0,44,1.3846153846153846,1.0,1.0,0.0,24,24,1.0,1,transfer_or_change,0,1,0,0,1,0,medium,low,Graduate
107.5,29,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,1,0,very_low,very_low,Dropout
170.0,53,1.8333333333333333,0.5,0.0,0.0,3,12,0.25,4,mature_student,1,1,0,0,0,1,high,medium,Dropout
123.0,37,2.0,1.0,1.0,0.0,10,10,1.0,2,transfer_or_change,0,1,0,0,1,0,low,low,Enrolled
138.5,18,2.6666666666666665,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,transfer_or_change,1,1,0,0,1,0,low,medium,Enrolled
140.0,35,1.8,0.6,0.3333333333333333,0.0,9,19,0.47368421052631576,1,transfer_or_change,1,1,0,0,1,1,low,low,Dropout
113.6,23,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Enrolled
170.0,22,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,medium,low,Graduate
115.5,33,1.0,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,mature_student,0,1,0,0,0,0,low,low,Dropout
130.0,41,1.8,0.0,0.0,0.8,0,10,0.0,1,prior_higher_ed,1,1,0,0,0,0,low,low,Dropout
140.0,51,1.0,1.0,1.0,0.0,15,15,1.0,4,prior_higher_ed,1,1,0,0,1,0,low,low,Graduate
126.6,19,1.1666666666666667,1.0,1.0,0.0,13,13,1.0,1,transfer_or_change,1,1,0,0,1,0,medium,high,Graduate
143.2,35,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,0,1,0,0,1,0,low,low,Dropout
131.4,20,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,1,0,1,0,medium,medium,Graduate
133.3,18,2.1666666666666665,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,1,transfer_or_change,1,1,0,0,1,0,high,high,Enrolled
118.3,18,1.8333333333333333,0.8333333333333334,0.5,0.0,8,12,0.6666666666666666,1,general_admission,1,1,0,1,0,1,medium,low,Dropout
140.0,21,2.0,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,prior_higher_ed,1,1,0,0,1,0,high,medium,Graduate
124.7,21,1.5,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
140.0,34,2.0,0.6,0.8,0.2,7,10,0.7,2,mature_student,1,1,0,0,1,0,medium,low,Graduate
150.0,34,1.5,0.0,0.0,0.0,0,12,0.0,4,mature_student,1,1,0,0,1,0,low,low,Dropout
115.6,21,1.6666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,high,high,Graduate
116.9,32,1.3636363636363635,0.6363636363636364,0.8571428571428571,0.0,13,18,0.7222222222222222,1,transfer_or_change,1,1,0,0,1,0,high,low,Enrolled
123.4,30,2.8333333333333335,0.3333333333333333,0.5,0.0,5,12,0.4166666666666667,1,general_admission,1,1,0,0,1,0,low,low,Dropout
146.5,19,1.0833333333333333,0.9166666666666666,0.9090909090909091,0.0,21,23,0.9130434782608695,1,general_admission,1,1,0,0,1,1,medium,high,Enrolled
117.1,20,1.0,0.8571428571428571,0.8333333333333334,0.0,11,13,0.8461538461538461,1,transfer_or_change,1,1,0,0,1,0,medium,medium,Dropout
113.9,18,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
128.7,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,high,high,Graduate
132.9,18,1.1428571428571428,0.7142857142857143,0.8571428571428571,0.0,11,14,0.7857142857142857,1,general_admission,1,1,0,0,1,0,high,high,Dropout
123.0,27,1.6,0.8,0.6,0.0,7,10,0.7,1,mature_student,0,1,0,0,1,0,medium,medium,Dropout
129.8,52,1.1666666666666667,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,mature_student,1,1,0,0,1,0,medium,medium,Graduate
156.1,29,1.0,0.0,0.0,0.0,0,12,0.0,2,transfer_or_change,1,1,0,0,0,0,medium,medium,Dropout
120.0,22,2.0,0.5,0.3333333333333333,0.0,5,12,0.4166666666666667,1,transfer_or_change,1,1,0,0,0,1,medium,medium,Dropout
117.2,28,2.5,1.0,0.9230769230769231,0.6666666666666666,30,31,0.967741935483871,1,transfer_or_change,1,1,1,0,1,0,low,low,Graduate
107.0,30,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,1,0,medium,medium,Dropout
128.4,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
123.4,21,1.0,0.8,0.6,0.0,7,10,0.7,1,general_admission,1,0,0,0,1,0,low,low,Graduate
126.7,20,1.5,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,1,low,low,Graduate
123.0,21,1.0,1.0,1.0,0.0,16,16,1.0,1,transfer_or_change,1,0,0,1,1,0,low,low,Graduate
137.2,32,1.0,0.0,0.0,0.0,0,10,0.0,2,mature_student,0,0,0,0,0,1,medium,low,Dropout
125.9,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
138.0,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,0,1,medium,medium,Dropout
128.2,18,1.0,0.6666666666666666,0.5,0.0,7,12,0.5833333333333334,1,international,1,1,1,0,0,1,medium,medium,Dropout
126.5,23,1.6,0.8,0.7857142857142857,0.0,23,29,0.7931034482758621,1,transfer_or_change,0,1,0,0,0,0,low,high,Dropout
112.4,20,1.6666666666666667,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
109.0,46,2.0,0.8888888888888888,1.0,0.2222222222222222,13,14,0.9285714285714286,2,transfer_or_change,1,0,0,0,1,0,low,low,Graduate
100.0,27,1.0555555555555556,1.0,1.0,0.0,30,30,1.0,1,general_admission,1,1,0,0,1,0,high,high,Graduate
144.7,20,0.0,0.0,0.0,0.0,0,0,0.0,1,special_regional,1,1,0,0,1,0,high,medium,Enrolled
120.0,41,1.2222222222222223,1.0,0.8571428571428571,0.0,15,16,0.9375,2,transfer_or_change,0,1,0,0,1,0,low,low,Graduate
100.0,40,2.0,0.2,0.2,0.0,2,10,0.2,1,international,1,1,1,0,1,1,medium,high,Enrolled
154.0,37,1.0625,1.0,0.9090909090909091,0.0,26,27,0.9629629629629629,2,prior_higher_ed,0,1,0,0,1,0,medium,medium,Graduate
111.3,20,1.6,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,low,low,Enrolled
150.0,20,1.4,0.8,0.8,0.2,8,10,0.8,1,prior_higher_ed,1,0,0,0,1,0,medium,medium,Enrolled
100.0,26,1.2222222222222223,1.0,1.0,0.0,16,16,1.0,1,prior_higher_ed,0,0,0,0,1,0,medium,low,Graduate
162.5,54,1.0,1.0,1.0,0.0,16,16,1.0,2,mature_student,0,1,0,0,1,0,low,low,Graduate
134.1,21,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
133.0,20,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
119.0,18,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
131.1,19,1.2857142857142858,0.8571428571428571,0.875,0.0,13,15,0.8666666666666667,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
129.4,18,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,medium,Graduate
123.9,19,2.1666666666666665,0.6666666666666666,0.6666666666666666,0.0,8,12,0.6666666666666666,1,general_admission,1,0,0,0,1,0,high,medium,Enrolled
140.0,22,1.5,1.0,0.5,0.0,9,12,0.75,1,prior_higher_ed,1,0,0,0,1,1,medium,medium,Dropout
162.0,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,transfer_or_change,1,0,0,0,1,0,high,medium,Graduate
131.6,21,1.0,0.6666666666666666,0.8181818181818182,0.0,17,23,0.7391304347826086,1,general_admission,1,0,0,0,1,0,high,high,Dropout
110.6,20,1.2857142857142858,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,0,1,0,high,high,Enrolled
117.4,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
137.8,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
106.7,20,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,6,12,0.5,1,general_admission,1,0,0,0,1,1,medium,medium,Dropout
156.9,18,1.4285714285714286,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
129.0,18,1.125,0.75,0.75,0.25,12,16,0.75,1,general_admission,1,0,0,0,1,0,high,high,Enrolled
124.8,20,1.1666666666666667,0.8333333333333334,1.0,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,1,1,0,medium,very_low,Graduate
115.1,19,1.6666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
146.7,18,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,high,high,Graduate
132.8,18,1.0,0.875,0.875,0.0,14,16,0.875,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
159.1,18,1.0,1.0,1.0,0.0,10,10,1.0,1,special_regional,1,0,0,1,1,1,low,low,Dropout
137.6,20,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
124.0,19,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
149.0,36,2.5,0.3333333333333333,0.0,0.0,2,13,0.15384615384615385,1,mature_student,1,1,0,0,0,0,high,high,Dropout
129.6,19,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,high,Graduate
110.0,18,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,high,medium,Graduate
116.1,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
133.3,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,low,low,Graduate
144.3,19,1.0,1.0,1.0,0.0,16,16,1.0,1,prior_higher_ed,1,0,0,0,1,0,medium,medium,Graduate
133.6,18,1.1428571428571428,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
123.2,19,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
137.2,18,1.1666666666666667,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,high,medium,Enrolled
130.0,22,1.3333333333333333,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,prior_higher_ed,1,0,0,1,0,0,high,medium,Enrolled
110.0,18,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,0,0,1,medium,medium,Dropout
118.0,19,1.4,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
128.4,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,low,low,Graduate
113.6,19,1.0,1.0,1.0,0.0,14,14,1.0,1,general_admission,1,0,0,0,1,0,medium,high,Graduate
113.5,20,2.0,0.4,0.6,0.0,5,10,0.5,1,general_admission,1,0,0,0,1,1,medium,medium,Enrolled
146.9,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
141.3,23,1.6666666666666667,1.0,0.6666666666666666,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,0,1,high,high,Enrolled
129.7,20,1.0,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,0,0,0,1,0,medium,high,Dropout
121.3,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,high,medium,Enrolled
109.1,22,0.0,0.0,0.0,0.0,0,12,0.0,1,general_admission,1,0,0,1,0,1,medium,medium,Dropout
107.1,18,1.1428571428571428,1.0,0.8571428571428571,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
129.2,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,low,Graduate
154.1,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,0,1,0,high,high,Graduate
147.2,18,1.0,1.0,1.0,0.0,14,14,1.0,1,general_admission,1,0,0,0,1,0,medium,high,Graduate
120.0,21,1.8,1.0,0.6,0.0,8,10,0.8,1,transfer_or_change,1,0,0,0,1,0,medium,medium,Enrolled
130.8,20,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,low,Enrolled
120.8,18,1.0,1.0,1.0,0.0,12,12,1.0,1,special_regional,1,0,0,0,1,0,medium,medium,Graduate
125.4,20,1.0,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,1,0,0,medium,low,Enrolled
121.3,25,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,0,0,0,0,1,0,very_low,low,Graduate
127.0,18,2.0,1.0,0.8,0.0,9,10,0.9,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
151.6,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
131.6,20,1.2857142857142858,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,1,0,1,0,medium,medium,Enrolled
106.0,20,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
111.6,21,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
117.3,18,1.3333333333333333,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,0,0,0,1,0,medium,high,Graduate
121.4,18,1.1428571428571428,1.0,0.8571428571428571,0.0,13,14,0.9285714285714286,1,general_admission,1,0,0,0,1,0,medium,medium,Dropout
126.1,18,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,high,Graduate
137.0,18,1.0,1.0,1.0,0.0,16,16,1.0,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
120.8,19,0.0,0.0,0.0,0.0,0,12,0.0,1,transfer_or_change,1,0,0,0,1,0,high,medium,Dropout
128.7,20,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,0,1,0,medium,high,Dropout
118.0,47,2.0,0.0,0.0,0.0,0,11,0.0,1,mature_student,1,0,0,0,1,0,very_low,very_low,Dropout
120.0,21,1.8,1.0,0.4,0.4,7,10,0.7,1,transfer_or_change,1,0,1,0,1,1,medium,high,Enrolled
160.0,31,1.8333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,3,12,0.25,2,mature_student,1,1,0,0,1,0,low,low,Dropout
150.0,46,1.2,0.0,0.0,0.0,0,10,0.0,2,mature_student,1,1,0,0,1,0,low,low,Dropout
121.8,18,1.8,0.8,0.4,0.0,6,10,0.6,1,general_admission,1,1,0,0,1,0,high,medium,Enrolled
125.4,19,2.0,0.6,0.8,0.0,7,10,0.7,1,general_admission,1,1,0,0,1,0,high,high,Dropout
126.6,23,1.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,7,14,0.5,1,transfer_or_change,1,1,0,0,1,0,medium,low,Enrolled
150.0,22,1.0,0.0,0.0,0.0,0,10,0.0,1,prior_higher_ed,1,1,0,0,0,0,high,medium,Dropout
114.5,19,1.0,1.0,1.0,0.0,10,10,1.0,1,general_admission,1,1,0,0,1,0,low,medium,Graduate
107.0,19,2.8,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,0,1,0,0,1,high,high,Dropout
115.7,22,2.0,0.8,0.8,0.0,8,10,0.8,1,general_admission,1,1,0,0,0,0,high,medium,Enrolled
120.0,29,2.2,0.0,0.0,0.8,0,10,0.0,1,mature_student,1,1,0,0,0,1,high,very_low,Dropout
134.8,18,1.0,0.8571428571428571,0.8571428571428571,0.0,12,14,0.8571428571428571,1,general_admission,1,0,0,0,1,0,low,low,Graduate
133.6,18,1.5,0.8333333333333334,0.8333333333333334,0.0,10,12,0.8333333333333334,1,general_admission,1,0,0,0,1,0,low,very_low,Graduate
129.0,23,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,0,0,1,0,1,low,low,Dropout
128.4,34,2.4,1.0,1.0,0.0,10,10,1.0,2,mature_student,0,0,0,0,1,0,medium,medium,Graduate
122.2,19,2.2,0.6,0.8,0.0,7,10,0.7,1,general_admission,1,0,0,0,1,0,medium,medium,Graduate
113.3,18,1.8,0.8,1.0,0.0,9,10,0.9,1,general_admission,1,0,0,0,1,0,medium,medium,Enrolled
129.9,20,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
126.2,19,1.2857142857142858,1.0,0.875,0.0,14,15,0.9333333333333333,1,general_admission,1,0,0,0,1,0,high,high,Graduate
112.6,22,1.6666666666666667,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,special_regional,1,0,0,0,1,0,medium,medium,Enrolled
149.0,23,1.1666666666666667,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,0,0,1,1,0,medium,medium,Graduate
120.0,34,1.0,0.875,0.875,0.0,14,16,0.875,2,mature_student,1,1,0,1,1,0,medium,medium,Graduate
120.4,18,2.4,0.0,0.0,0.0,0,10,0.0,1,general_admission,1,1,0,0,0,1,medium,medium,Enrolled
128.1,21,1.0,0.8333333333333334,0.0,0.0,5,12,0.4166666666666667,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
141.7,22,1.0,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Dropout
130.0,28,1.0,0.0,0.0,0.0,0,12,0.0,1,mature_student,1,1,0,0,1,0,low,medium,Dropout
113.3,23,1.4,0.0,0.0,0.0,0,10,0.0,1,special_regional,1,1,0,0,1,0,medium,low,Dropout
105.9,20,1.8333333333333333,0.6666666666666666,0.3333333333333333,0.0,6,12,0.5,1,general_admission,1,1,0,0,1,0,very_low,low,Dropout
122.7,18,1.4,1.0,0.6,0.0,8,10,0.8,1,general_admission,1,1,0,0,1,0,medium,high,Dropout
120.0,28,1.0,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,0,0,1,medium,low,Dropout
119.8,21,1.0,0.2857142857142857,0.7777777777777778,0.0,9,16,0.5625,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
122.9,25,1.1666666666666667,0.5,0.3333333333333333,0.0,5,12,0.4166666666666667,1,mature_student,1,1,0,0,0,1,low,medium,Dropout
160.0,19,1.0,1.0,1.0,0.0,12,12,1.0,1,prior_higher_ed,1,1,0,0,0,0,medium,medium,Dropout
125.2,18,1.0,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,1,1,0,medium,medium,Graduate
143.4,29,1.0,0.0,0.0,1.0,0,8,0.0,1,mature_student,1,1,0,0,1,0,medium,low,Dropout
96.7,29,1.2,0.0,0.0,0.0,0,10,0.0,1,mature_student,1,1,0,1,1,0,low,low,Dropout
126.9,20,1.1666666666666667,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
143.1,18,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
114.5,20,1.3333333333333333,1.0,1.0,0.0,12,12,1.0,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
140.0,33,2.8,0.2,0.4,0.0,3,10,0.3,2,mature_student,1,1,0,0,1,0,very_low,very_low,Dropout
113.7,30,1.0,0.8666666666666667,0.9090909090909091,0.0,23,26,0.8846153846153846,1,transfer_or_change,0,1,0,0,1,0,medium,medium,Graduate
131.5,21,2.0,0.7142857142857143,0.75,0.0,11,15,0.7333333333333333,1,general_admission,1,1,0,1,1,0,medium,medium,Enrolled
143.5,18,1.0,0.8333333333333334,0.6666666666666666,0.0,9,12,0.75,1,general_admission,1,1,0,0,1,1,medium,medium,Graduate
126.8,19,1.2857142857142858,1.0,1.0,0.0,15,15,1.0,1,general_admission,1,1,0,1,1,0,low,low,Graduate
115.2,21,1.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,9,12,0.75,1,general_admission,1,1,0,1,1,0,low,medium,Dropout
100.0,25,1.0,0.2857142857142857,0.0,0.0,2,14,0.14285714285714285,1,mature_student,1,1,0,1,1,0,medium,medium,Dropout
121.4,19,1.4,0.6,1.0,0.0,8,10,0.8,1,general_admission,1,1,0,0,1,0,medium,medium,Graduate
120.0,23,1.1428571428571428,0.7142857142857143,0.7777777777777778,0.0,12,16,0.75,1,prior_higher_ed,1,1,0,0,1,0,medium,medium,Dropout
129.9,19,1.0,1.0,0.8333333333333334,0.0,11,12,0.9166666666666666,1,general_admission,1,1,0,1,1,0,low,low,Graduate
151.1,19,0.0,0.0,0.0,0.0,0,0,0.0,1,general_admission,1,1,0,0,1,0,high,high,Graduate
120.0,31,2.5,0.16666666666666666,0.0,0.0,1,12,0.08333333333333333,1,mature_student,1,1,0,0,0,1,medium,low,Dropout
130.0,32,1.3333333333333333,0.5,0.6,0.0,9,16,0.5625,1,mature_student,1,1,0,0,0,1,low,low,Dropout
119.0,19,1.5,0.875,0.875,0.0,14,16,0.875,1,special_regional,1,0,0,1,1,0,high,low,Graduate
122.0,34,1.1,1.0,0.9,0.0,19,20,0.95,1,transfer_or_change,1,0,0,0,1,0,very_low,very_low,Graduate
